wave,post_url,post_owner,commenter,likes,text
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,carolinamoon.luvs.lv,1,All amazing pieces! I’ve been wanting that 🍒 Sac Plat 😍🔥 congrats!
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,add.to.cart.kind.of.life,1,Great finds!🙌
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,l.mim_with_t,1,Love it 🥰
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,lourdesinstyle,1,WOW  congratulations my friend 👏👏these are all beautiful ❤️❤️❤️ I’m so happy for you 🥹 happy new week dear Chad 😍💐
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,ericaspagnola_,1,Beautiful pieces❤️
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,dr.dustbags,1,Cuties 🤎
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,aldeal2022,1,Amazing pieces congratulations 🎊
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,fancypanda86,1,You did sooooo good in Japan 😍😍 I’d love an all vachetta bag 😍😍
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,cece_runway_fashions,2,So gorgeous. Congrats 🎉 hun 😍❤️
w3,https://www.instagram.com/p/DWyr_r_j59v/,aboyandhisbags,fashionista_mermaid,1,Absolutely gorgeous! 😍 Huge congratulations! ❤️👏
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,essen_families,0,Sende mir das
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,alexbattx,1,Not the crack shack
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,alexbattx,1,Im crying
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,awwwsnap,4,Peter is just trying to get back on his feet.  Cut him some slack 🤣
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,criscatski,0,No1 has ever shown or talked about the cheapest temu style piece ever made. I retuned it quick
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,bits_n_bags,1,
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,hannamaryabae,1,🙈🙈🙈🙈🙈
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,gigi_h_07,1,Not Peter rabbit on methadone 😆😆😆
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,life_in_multicolore,1,😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,life_but_luxe,1,👏👏👏
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,mylola24,1,😂
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,coffeeholic443,1,Very witty. Thoroughly enjoyed your commentary.❤️❤️❤️
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,m.shell.g,1,Crack shack 🤣☠️
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,myluxuryheaven,1,Love it Conner 🤣🤣
w3,https://www.instagram.com/p/Db4xD3aRCnW/,theclosetbyconnor_,hey.itsbass,1,😢😂😂
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,strike.it.rich,1,Yes to all. 🔥
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,tanakagonese,0,$1000 for a Cole Buxton? 😂
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,twco.io,2,Hey that’s me @fitsbytwco
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,maisonsimons,1,💚💚💚
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,skyler.wassel,1,@sblennon @saint.lennon IG has spoken
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,kimiasofficial,1,We approve !
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,drs.machiavelli,0,Gey
w3,https://www.instagram.com/p/DcKi1vUzmJ7/,shezzy.jpeg,kafo_1820,6,Never getting a bag as a man stop it😂
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,mattgetsdressed,1,They look really stylish bro 🤌🏼
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,mr_gentleguy,1,Die Qulität des Sound ist mega🔥😍
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,tape_one_nbg,1,Ok ok ok …  this is nice
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,bettina.sahin,1,😍😍😍😍
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,strike.pr,1,Amazing shots💥 and best sound quality🪄
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,nicolacrobbiano,2,Nice bro!
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,dornhagen,3,Love it 😍
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,heylevent,2,#aimeleondore #streetwear #streetwearfashion #streetweardaily #thekickzstand #minimalstyle #streetwearfits #mensweardaily #menswearblog #menswearguide #fitthemall #hypedstreets #hypedshots #teddysantis #SNKRSKickcheck #hiddenny #gardenandseeds #Klekttakeover #minimalmovement #basementapproved #foundongrailed #highsnobiety #minimalhouse #streetstyle
w3,https://www.instagram.com/p/DCo0k7XIzwI/,heylevent,mrs_arzurella,2,Mega 🔥
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,stampbun8,1,Vancouver looks good on you! Enjoy!
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,griztriz,1,Have the best time ! Break well needed 😇
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,adeleelzinga,1,Enjoy. My daughter lives there. What a stunning city.
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,d_sasss,2,Welcome to Canada! 🇨🇦 I hope you have a great time!
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,joycerocking50s,1,👏👏
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,l.mim_with_t,1,Love 🥰
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,judeall,1,Very hot Mr Brennan 🔥
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,baggirl1968,1,Looking good
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,kristenclarkin,1,"You’re on the opposite coast! Vancouver is an amazing city - beautiful, fabulous food, and cool shops. Enjoy your time here! 🇨🇦"
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,alexbattx,3,Now that’s a handsome boy
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,zal_xo,1,🍫🍫
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,katidesola,2,"You are glowing, are you boo'd up? 😊🤩"
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,zack_cseaton,0,GIMME A C.. CHICK ME A U AND N AND WHY NOT A T AND Y TOO!?!? WHAT DOES THAT SPELLLLLLLLLL
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,cartierandcaviar,1,I did that for you. You’re welcome!!! 😆🙌🏻☀️💗
w3,https://www.instagram.com/p/DXyH1VDRwqK/,theclosetbyconnor_,tanyaparoz,1,On my bucket list
w3,https://www.instagram.com/p/DXzUaiIPIzN/,aboyandhisbags,collectingorangeboxes,1,I loveee teamlab so much! hope to have time to check this out in Kyoto 😍
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,alixthegreat,0,"@tnt_safo check out my page, critic my fashion"
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,willishep,0,Effortless Stylin 👌🏾🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,shasummers,1,I would like to be involved
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,lex.si.lou,0,Can’t leave @carpe_dmg  out this convo! 👏🏾
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,_ebonykris_,0,@wilson_tyler322
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,lahautevillageoise,0,the one at the bottom left corner is @jamal.rosyne  he is flyyyyyy🔥🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,aminaabdulazeez_o,0,Now I am hooked. Love to see men celebrating men. Men too are human
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,aize.us,0,It’s @itsfatswag and it’s not even close
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,alexanderlove_love,0,All of them fine too ❤️
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,alexaschempers,0,You should have a look at @daddyshouse_za 🧡
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,off__gm,0,I love great smelling man with his own confidence and style and thick and juicy 😍🤎
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,vincent.b.frost,0,Love this !!!
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,angelofelix33,1,"Definitely an inspiration for all guys, not just big guys"
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,kufa_castro,0,Fire 🔥🔥
w3,https://www.instagram.com/p/DcV3Je9Kxs8/,tnt_safo,klayglo,0,@klayglo
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,djpeakin,1,Lit
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,fashion_nothanks,1,The leopard coat is fabulous. Oui Monsieur c’est fabuleux
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,houseofmarksman,1,Hey the Sydney store! Welcome!
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,ianreject,1,ooooo
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,vickimachado6,1,Yes 😍
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,luangabrielpr,1,Perfect my dear 😍😍😍
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,luangabrielpr,1,😍😍😍
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,wendythewit,2,Didn't try on those transparent shoes? 😂
w3,https://www.instagram.com/p/DaPPTM0xVDf/,theclosetbyconnor_,londonukmedia,0,Send me I'll upload
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,fashionista_mermaid,2,All of them❤️❤️
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,franciscogg5770,2,Nice bags from china
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,kayloveslv,2,Looove the speedy!!! 💙🤎
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,ericsonxcaballero,2,That brown one is cute!!!
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,genelllenugent,2,The blue bum bag looks best
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,rjm0816,3,What a great collection!!!
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,myaccesorylove,2,Love them all! But the speedy wow 💐🦋💙
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,rhinson87,5,I like your Fendi bags. You need a Depeches.
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,imshawnteyamore,2,🔥 Love love love
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,imshawnteyamore,2,😍
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,lianalooksbyli,2,Great bag collection
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,ianreject,2,ouuu workkk
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,melissatherighthandbag,2,I LOVE the interior of your speedy and I will forever be jealous of it. I like how the Goyard and Puzzle look on you the most.
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,nejflores,2,Speedy 😍
w3,https://www.instagram.com/p/DYbTDFGRF9c/,theclosetbyconnor_,michaels.lv,1,Love them all but the mon monogram speedy is the best!! 😍
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,cristivarel,1,Churros com chocolate yammi😍
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,sandrikita5,1,Nice! Did you Went to churrería San Ginés ?
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,gaellia,0,Gosh churros are my fav 😋
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,ryan_covington_photography,1,I was just in Madrid last month
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,mmmotortraveler,1,Yes it is
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,travel_fnm,1,Oh love this! Looks yummy 😋
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,ostufinhos_emviagem,1,Looks great 😋
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,exploreworld_with_aditi,0,Looks yummy 😍
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,discovering_peace__,1,Nice
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,lakoko972,1,You seems to have some fun 😍
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,tripp.in_together,1,Looks soo yummy!! 😍
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,solotravel_m_and_berry,1,Yum
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,yourtravelbuddyblog,1,I'm gonna save this!
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,where.to.go._,1,Seems not that healthy
w3,https://www.instagram.com/p/C7EOOvNukCN/,travelinggaypanda,white_collar_nomad,1,"Oh, really my fav sweet out there 😍❤️"
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,brandon_deepsa,0,🔥🔥🔥🔥🙌
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,_styledbypolaris,0,🔥🔥🔥🔥
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,i_t_51,0,gefällt mir!
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,vine.fits,0,These fits 👏
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,signedsi,0,Always amazing fits bro !
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,eezya_,1,It’s going to be a cold one 🥶🥶
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,savant.archives,2,If my man isn’t your inspo you just hateing that’s it that’s all 🔥🔥🔥🔥
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,mauricio_puyol,1,Where did you get your clothes?
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,leonardormsantana,1,Sabe muitoooo
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,pedelsonfinda,1,Fitted per usual
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,leon.eefe,1,🔥🔥
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,martinsshola6,1,Sheeeesh🔥🔥🔥👏
w3,https://www.instagram.com/p/DclzenFKsih/,tnt_safo,jonjon_prejean,1,🤌🏾🤌🏾
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,catherineguo888,1,🔥🔥
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,llaj189,2,❤️✨️✨️✨️
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,coffeecaramellv,2,Gorgeous! Seeing limited edition pieces all over! 😍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,darcey_dre,1,Gorgeous collection😍❤️
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,lillylux22,1,Thank you for sharing such beautiful collection 🙌🙌🙌🙌🙌🙌🙌🙌🙌
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,bundleoflisa,1,ooooh you’ve got such a fun collection 😍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,gaybagguy,1,Love the trunk bag
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,iloveeebags,1,awesome collection 😍🙌
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,lourdesinstyle,1,You have a beautiful LV collection 🥰🥰congratulations my friend 👏👏❤️❤️❤️love them all 😍😍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,mapluvlv,1,Love them all!! 👏😍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,hannamaryabae,1,Wow love your collection!! 😍❤️😍❤️
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,life_but_luxe,1,Great collection 😍😍😍
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,llaj189,2,Amazing collection.  I should also do an update ofbmy collection too
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,saharasecrets,1,Beautiful collections 🙌
w3,https://www.instagram.com/p/DRCvVNqCcot/,aboyandhisbags,myaccesorylove,1,Such a beautiful collection! Don’t get rid of any 👌🏻😅❤️❤️
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,desloveslv,1,Amazing collection babe!!😍😍😍
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,dudewithapurse,1,Love the handle on that denim cherry 😍
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,lewisduncanmakeup,1,Fabulous
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,fancypanda86,1,Omg your Damier that Damier ebene and its honey vachetta 😍😍😍
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,beyondstylewithlaura,1,Loving all your pieces! So many pretty canvas bags!
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,hassan__naqvi,1,Love every single one!!
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,cece_runway_fashions,1,All lovely bags. Your collection is amazing 🖤🤎
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,kayloveslv,1,Love love love your collection!! 😍🔥👏
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,beautifullyglossed_,1,😮😍❤️
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,lourdesinstyle,1,Such a beautiful collection my friend 🥰🥰❤️❤️❤️🤩
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,hannamaryabae,1,Love your collection sweetie!! 😍❤️
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,almi_cheng,1,👏🏼 👏🏼 👏🏼 what a great collection!! The 🌈 Neo Noe 😍
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,lillylux22,1,They are all gorgeous 🙌👏
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,joycerocking50s,1,Beautiful😍😍
w3,https://www.instagram.com/p/DQWtMRiESH-/,aboyandhisbags,mkch.4luxe,1,Love them all!!😍🤗🍒🩵💐🤍
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,monsieurdrewbrown,2,Not a fan of Msria Grazia but y'all forgot she didn't get fired because Dior wasn't selling. Dior made lots of money under her reign.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,julieschief,2,Hitting up the Fendi outlet for last year’s fun and colorful Fendi. This new stuff is not it.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,ciko_milo,8,That fun Fendi was from Karl 😭 I am afraid we no longer get whimsical Fendi. Li
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,claudinegallo_,2,they need Karl Lagerfeld back
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,sweet_ibo,1,😂😂😂😂😂👏👏👏👏👏👏👏😢😢😢😢😢
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,thera.warren.walcott,2,I can listen to you giving your input on anything 😂😂
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,mrterryble,2,I’m convinced that she just doesn’t understand how ‘color’ works.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,_luiz.rosa,12,LVMH didn’t want to lose Maria Grazia Chiuri for Kering. Oftentimes fashion houses assume designers can replicate their success under a different label. Alessandro Michelle at Valentino not the same success as him at Gucci. Demna at Gucci not the same as him ate Balenciaga. Pierpaolo at Balenciaga not the same as him at Valentino.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,ellamuse.co,2,😂😂 Your commentary is hilarious! I don’t think I’ve ever seen Fendi this sad and dull!
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,cheque1000,1,"maria grazia no es para fendi, acabó con todo el dna de fendi!!!"
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,aprilcot_e_b_,2,Cannot be the same brand that released iconic Fendace!!!!!!
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,xi90la,2,They are making distopia chic to prep us. Same as the emaciated celebs.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,hand_me78,1,What about the baggette new ones ?
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,mmadore1,2,❤️ this.  Yes it is sad.
w3,https://www.instagram.com/p/Dcp09LDRnUu/,theclosetbyconnor_,hanna_hampus,2,I agree. What on Earth is this?! Lord!
w3,https://www.instagram.com/p/Db5lgKeBWcq/,_thatjanuaryguy_,shivaniisalgotra5555,2,Looking effortlessly handsome ❤️
w3,https://www.instagram.com/p/Db5lgKeBWcq/,_thatjanuaryguy_,yogesh_7860,1,🔥🔥
